"/home/sk/prosodylab-aligner-tool/TA7T2/TA7T2/U12-L1-1.wav",-72.0826
"/home/sk/prosodylab-aligner-tool/TA7T2/TA7T2/U7-L1-1.wav",-72.5307
"/home/sk/prosodylab-aligner-tool/TA7T2/TA7T2/U10-L1-1.wav",-72.2366
"/home/sk/prosodylab-aligner-tool/TA7T2/TA7T2/U8-L1-1.wav",-72.2363
"/home/sk/prosodylab-aligner-tool/TA7T2/TA7T2/U9-L1-1.wav",-73.1523
"/home/sk/prosodylab-aligner-tool/TA7T2/TA7T2/U11-L1-1.wav",-72.3488
